,module
Sym_156116_c0_g1,1
Sym_156119_c0_g1,1
Sym_156128_c0_g1,0
Sym_15613_c0_g1,0
Sym_156143_c0_g1,0
Sym_156157_c0_g1,0
Sym_15615_c0_g1,0
Sym_156161_c0_g1,0
Sym_156163_c0_g1,1
Sym_156169_c0_g1,0
Sym_156175_c0_g1,0
Sym_156188_c0_g1,0
Sym_156214_c0_g1,1
Sym_156215_c0_g1,0
Sym_156225_c0_g1,0
Sym_156237_c0_g1,0
Sym_156241_c0_g1,1
Sym_156246_c0_g1,1
Sym_156251_c0_g1,0
Sym_156255_c0_g1,0
Sym_156257_c0_g1,0
Sym_156266_c0_g1,1
Sym_156276_c0_g1,1
Sym_15627_c0_g1,0
Sym_156280_c0_g1,1
Sym_156283_c0_g1,1
Sym_156289_c0_g1,1
Sym_156294_c0_g1,0
Sym_156315_c0_g1,1
Sym_156322_c0_g1,1
Sym_156331_c0_g1,1
Sym_156351_c0_g1,0
Sym_156364_c0_g1,1
Sym_156372_c0_g1,1
Sym_156378_c0_g1,1
Sym_156380_c0_g1,0
Sym_156388_c0_g1,0
Sym_156389_c0_g1,1
Sym_156390_c0_g1,0
Sym_156396_c0_g1,0
Sym_156413_c0_g1,1
Sym_156421_c0_g1,0
Sym_156423_c0_g1,0
Sym_156426_c0_g1,0
Sym_156427_c0_g1,1
Sym_156437_c0_g1,0
Sym_156443_c0_g1,0
Sym_156445_c0_g1,0
Sym_156448_c0_g1,0
Sym_156449_c0_g1,0
Sym_15644_c0_g1,0
Sym_156474_c0_g1,0
Sym_156481_c0_g1,0
Sym_156482_c0_g1,0
Sym_156506_c0_g1,0
Sym_15651_c0_g1,0
Sym_156548_c0_g1,1
Sym_156558_c0_g1,0
Sym_156559_c0_g1,1
Sym_156561_c0_g1,0
Sym_156581_c0_g1,0
Sym_156601_c0_g1,1
Sym_156607_c0_g1,0
Sym_156616_c0_g1,0
Sym_156622_c0_g1,1
Sym_15662_c0_g1,1
Sym_156654_c0_g1,0
Sym_156660_c0_g1,0
Sym_156661_c0_g1,0
Sym_156671_c0_g1,1
Sym_156679_c0_g1,1
Sym_156680_c0_g1,1
Sym_156688_c0_g1,0
Sym_156721_c0_g1,0
Sym_156724_c0_g1,0
Sym_156738_c0_g1,0
Sym_156750_c0_g1,0
Sym_156751_c0_g1,1
Sym_156757_c0_g1,0
Sym_156761_c0_g1,0
Sym_156770_c0_g1,0
Sym_15677_c0_g1,0
Sym_156815_c0_g1,1
Sym_156834_c0_g1,0
Sym_156843_c0_g1,1
Sym_156850_c0_g1,0
Sym_156854_c0_g1,0
Sym_156871_c0_g1,0
Sym_156888_c0_g1,0
Sym_156899_c0_g1,1
Sym_156919_c0_g1,1
Sym_15691_c0_g1,1
Sym_156925_c0_g1,1
Sym_156937_c0_g1,0
Sym_156939_c0_g1,0
Sym_156940_c0_g1,1
Sym_156960_c0_g1,0
Sym_156975_c0_g1,1
Sym_156982_c0_g1,1
Sym_157014_c0_g1,1
Sym_157040_c0_g1,1
Sym_157047_c0_g1,0
Sym_157048_c0_g1,1
Sym_157069_c0_g1,0
Sym_157081_c0_g1,1
Sym_157082_c0_g1,0
Sym_157088_c0_g1,0
Sym_157099_c0_g1,0
Sym_157106_c0_g1,1
Sym_157113_c0_g1,1
Sym_157117_c0_g1,0
Sym_157121_c0_g1,0
Sym_157123_c0_g1,0
Sym_157132_c0_g1,1
Sym_157142_c0_g1,0
Sym_157146_c0_g1,0
Sym_157154_c0_g1,0
Sym_157155_c0_g1,0
Sym_157159_c0_g1,0
Sym_15717_c0_g2,0
Sym_157192_c0_g1,0
Sym_157212_c0_g1,0
Sym_157220_c0_g1,0
Sym_157236_c0_g1,0
Sym_157237_c0_g1,0
Sym_157238_c0_g1,0
Sym_157244_c0_g1,0
Sym_157266_c0_g1,0
Sym_157269_c0_g1,1
Sym_157300_c0_g1,1
Sym_157307_c0_g1,1
Sym_157313_c0_g1,0
Sym_157321_c0_g1,0
Sym_157351_c0_g1,0
Sym_157361_c0_g1,0
Sym_157364_c0_g1,0
Sym_157367_c0_g1,0
Sym_157383_c0_g1,0
Sym_157396_c0_g1,0
Sym_157423_c0_g1,1
Sym_157445_c0_g1,1
Sym_157446_c0_g1,0
Sym_157459_c0_g1,0
Sym_157464_c0_g1,0
Sym_157480_c0_g1,1
Sym_157486_c0_g1,1
Sym_157526_c0_g1,0
Sym_157532_c0_g1,0
Sym_157542_c0_g1,0
Sym_157544_c0_g1,0
Sym_15755_c0_g1,0
Sym_157567_c0_g1,0
Sym_15756_c0_g1,0
Sym_157578_c0_g1,0
Sym_157581_c0_g1,0
Sym_157588_c0_g1,0
Sym_157600_c0_g1,0
Sym_157615_c0_g1,0
Sym_157618_c0_g1,0
Sym_157647_c0_g1,1
Sym_157662_c0_g1,0
Sym_157670_c0_g1,0
Sym_157689_c0_g1,0
Sym_157704_c0_g1,1
Sym_157720_c0_g1,0
Sym_157722_c0_g1,0
Sym_157724_c0_g1,1
Sym_157734_c0_g1,0
Sym_157759_c0_g1,0
Sym_157774_c0_g1,1
Sym_157776_c0_g1,0
Sym_157779_c0_g1,0
Sym_157780_c0_g1,0
Sym_157791_c0_g1,0
Sym_157794_c0_g1,1
Sym_157803_c0_g1,0
Sym_157811_c0_g1,0
Sym_157831_c0_g1,1
Sym_157838_c0_g1,0
Sym_157841_c0_g1,0
Sym_157858_c0_g1,1
Sym_15786_c0_g1,0
Sym_15787_c0_g1,0
Sym_157891_c0_g1,1
Sym_157904_c0_g1,1
Sym_157926_c0_g1,0
Sym_157927_c0_g1,1
Sym_157931_c0_g1,0
Sym_157955_c0_g1,0
Sym_157958_c0_g1,1
Sym_15799_c0_g1,1
Sym_158016_c0_g1,1
Sym_158025_c0_g1,0
Sym_158035_c0_g1,0
Sym_158036_c0_g1,0
Sym_158038_c0_g1,0
Sym_158054_c0_g1,0
Sym_158056_c0_g1,0
Sym_158058_c0_g1,1
Sym_158059_c0_g1,1
Sym_158062_c0_g1,1
Sym_158073_c0_g1,0
Sym_158076_c0_g1,1
Sym_158078_c0_g1,1
Sym_15807_c0_g1,1
Sym_158083_c0_g1,1
Sym_15808_c0_g1,0
Sym_158092_c0_g1,0
Sym_158094_c0_g1,0
Sym_158111_c0_g1,0
Sym_158122_c0_g1,0
Sym_158124_c0_g1,0
Sym_158128_c0_g1,0
Sym_15812_c0_g1,0
Sym_158143_c0_g1,1
Sym_158145_c0_g1,0
Sym_15814_c0_g1,0
Sym_158153_c0_g1,0
Sym_158157_c0_g1,0
Sym_158164_c0_g1,0
Sym_158186_c0_g1,0
Sym_158192_c0_g1,0
Sym_158199_c0_g1,0
Sym_158214_c0_g1,0
Sym_158217_c0_g1,1
Sym_158228_c0_g1,0
Sym_158229_c0_g1,1
Sym_158236_c0_g1,0
Sym_15823_c0_g1,0
Sym_158258_c0_g1,1
Sym_158263_c0_g1,0
Sym_158282_c0_g1,0
Sym_158285_c0_g1,0
Sym_15828_c0_g1,0
Sym_158299_c0_g1,0
Sym_158300_c0_g1,1
Sym_158312_c0_g1,1
Sym_158339_c0_g1,0
Sym_158356_c0_g1,0
Sym_158357_c0_g1,0
Sym_158370_c0_g1,1
Sym_158371_c0_g1,0
Sym_158374_c0_g1,0
Sym_158378_c0_g1,1
Sym_15838_c0_g1,0
Sym_158429_c0_g1,1
Sym_15842_c0_g1,1
Sym_158443_c0_g1,1
Sym_158445_c0_g1,1
Sym_15844_c0_g1,1
Sym_15845_c0_g1,0
Sym_158469_c0_g1,1
Sym_158483_c0_g1,1
Sym_158485_c0_g1,1
Sym_158487_c0_g1,0
Sym_158489_c0_g1,0
Sym_15849_c0_g1,0
Sym_158509_c0_g1,0
Sym_158518_c0_g1,0
Sym_158523_c0_g1,0
Sym_158536_c0_g1,0
Sym_158542_c0_g1,0
Sym_158556_c0_g1,0
Sym_158558_c0_g1,0
Sym_158566_c0_g1,0
Sym_158569_c0_g1,1
Sym_158574_c0_g1,0
Sym_15857_c0_g1,1
Sym_158592_c0_g1,0
Sym_158602_c0_g1,1
Sym_15861_c0_g1,0
Sym_158623_c0_g1,0
Sym_158641_c0_g1,0
Sym_158647_c0_g1,0
Sym_158651_c0_g1,0
Sym_158673_c0_g1,1
Sym_158681_c0_g1,1
Sym_158685_c0_g1,0
Sym_158705_c0_g1,0
Sym_15872_c0_g1,1
Sym_158733_c0_g1,0
Sym_158735_c0_g1,1
Sym_158739_c0_g1,0
Sym_158750_c0_g1,0
Sym_158751_c0_g1,0
Sym_158757_c0_g1,1
Sym_158759_c0_g1,0
Sym_158766_c0_g1,0
Sym_158776_c0_g1,0
Sym_158780_c0_g1,1
Sym_158791_c0_g1,0
Sym_158794_c0_g1,0
Sym_158799_c0_g1,1
Sym_158800_c0_g1,0
Sym_15880_c0_g1,0
Sym_158827_c0_g1,0
Sym_15882_c0_g1,1
Sym_158832_c0_g1,1
Sym_158849_c0_g1,1
Sym_158877_c0_g1,0
Sym_15891_c0_g1,0
Sym_158921_c0_g1,0
Sym_158975_c0_g1,0
Sym_15897_c0_g1,0
Sym_158982_c0_g1,1
Sym_159029_c0_g1,0
Sym_15902_c0_g1,0
Sym_159032_c0_g1,0
Sym_159033_c0_g1,0
Sym_159052_c0_g1,0
Sym_159062_c0_g1,0
Sym_159065_c0_g1,0
Sym_159073_c0_g1,0
Sym_159075_c0_g1,1
Sym_159087_c0_g1,0
Sym_159103_c0_g1,1
Sym_15910_c0_g1,1
Sym_159123_c0_g1,0
Sym_159129_c0_g1,0
Sym_159142_c0_g1,0
Sym_159144_c0_g1,0
Sym_159167_c0_g1,1
Sym_159176_c0_g1,1
Sym_15917_c0_g1,0
Sym_159193_c0_g1,0
Sym_159210_c0_g1,1
Sym_15924_c0_g1,0
Sym_159264_c0_g1,0
Sym_159331_c0_g1,1
Sym_159332_c0_g1,1
Sym_159338_c0_g1,0
Sym_159361_c0_g1,1
Sym_1593_c0_g1,1
Sym_159410_c0_g1,0
Sym_159449_c0_g1,0
Sym_159456_c0_g1,0
Sym_159463_c0_g1,0
Sym_159479_c0_g1,0
Sym_15947_c0_g1,0
Sym_159499_c0_g1,0
Sym_159527_c0_g1,1
Sym_15953_c0_g1,0
Sym_159547_c0_g1,0
Sym_15954_c0_g1,0
Sym_159554_c0_g1,0
Sym_159573_c0_g1,0
Sym_15958_c0_g1,1
Sym_159599_c0_g1,1
Sym_15959_c0_g1,0
Sym_159605_c0_g1,0
Sym_159608_c0_g1,0
Sym_15960_c0_g1,0
Sym_159617_c0_g1,0
Sym_159670_c0_g1,0
Sym_159679_c0_g1,1
Sym_159693_c0_g1,1
Sym_159718_c0_g1,1
Sym_159750_c0_g1,0
Sym_159766_c0_g1,0
Sym_159775_c0_g1,0
Sym_159792_c0_g1,0
Sym_159807_c0_g1,0
Sym_159836_c0_g1,1
Sym_159838_c0_g1,1
Sym_159842_c0_g1,0
Sym_159852_c0_g1,0
Sym_159858_c0_g1,0
Sym_15985_c0_g1,0
Sym_159891_c0_g1,0
Sym_159932_c0_g1,0
Sym_159958_c0_g1,0
Sym_15995_c0_g1,1
Sym_159961_c0_g1,0
Sym_15997_c0_g1,0
Sym_159985_c0_g1,0
Sym_15998_c0_g1,0
Sym_159997_c0_g1,0
Sym_159998_c0_g1,0
Sym_15999_c0_g1,0
Sym_16000_c0_g1,0
Sym_160012_c0_g1,0
Sym_160014_c0_g1,1
Sym_160016_c0_g1,0
Sym_160021_c0_g1,0
Sym_16002_c0_g1,0
Sym_160041_c0_g1,0
Sym_16004_c0_g1,1
Sym_160064_c0_g1,1
Sym_160070_c0_g1,0
Sym_160086_c0_g1,0
Sym_160095_c0_g1,1
Sym_16017_c0_g1,0
Sym_160189_c0_g1,1
Sym_16021_c0_g1,0
Sym_16023_c0_g1,0
Sym_160249_c0_g1,1
Sym_160252_c0_g1,0
Sym_160260_c0_g1,1
Sym_160276_c0_g1,0
Sym_160294_c0_g1,0
Sym_16034_c0_g1,0
Sym_160359_c0_g1,0
Sym_160367_c0_g1,0
Sym_16036_c0_g1,0
Sym_160388_c0_g1,0
Sym_16038_c0_g1,0
Sym_160392_c0_g1,1
Sym_160395_c0_g1,0
Sym_160420_c0_g1,0
Sym_16042_c0_g1,1
Sym_16043_c0_g1,0
Sym_16046_c0_g1,0
Sym_16049_c0_g1,0
Sym_1604_c0_g1,0
Sym_160500_c0_g1,1
Sym_16050_c0_g2,0
Sym_160516_c0_g1,0
Sym_16054_c0_g1,0
Sym_16055_c0_g1,1
Sym_160560_c0_g1,0
Sym_160565_c0_g1,0
Sym_160592_c0_g1,0
Sym_1605_c0_g1,0
Sym_160614_c0_g1,0
Sym_160625_c0_g1,0
Sym_160629_c0_g1,0
Sym_160652_c0_g1,1
Sym_160678_c0_g1,0
Sym_16068_c0_g1,0
Sym_160697_c0_g1,1
Sym_16070_c0_g1,0
Sym_16071_c0_g1,0
Sym_160732_c0_g1,0
Sym_160742_c0_g1,0
Sym_160756_c0_g1,0
Sym_16078_c0_g1,0
Sym_16079_c0_g1,1
Sym_16080_c0_g1,0
Sym_160815_c0_g1,0
Sym_160816_c0_g1,1
Sym_160823_c0_g1,0
Sym_16082_c0_g1,0
Sym_160854_c0_g1,1
Sym_160857_c0_g1,0
Sym_160869_c0_g1,1
Sym_16087_c0_g1,0
Sym_160902_c0_g1,0
Sym_160926_c0_g1,0
Sym_160937_c0_g1,1
Sym_160938_c0_g1,1
Sym_160952_c0_g1,1
Sym_160972_c0_g1,0
Sym_161018_c0_g1,0
Sym_16101_c0_g1,0
Sym_161035_c0_g1,0
Sym_161039_c0_g1,1
Sym_161050_c0_g1,0
Sym_161063_c0_g1,0
Sym_161074_c0_g1,0
Sym_161076_c0_g1,0
Sym_161128_c0_g1,0
Sym_161135_c0_g1,0
Sym_16116_c0_g1,0
Sym_16117_c0_g1,0
Sym_16120_c0_g1,0
Sym_161228_c0_g1,1
Sym_161235_c0_g1,1
Sym_161246_c0_g1,0
Sym_161276_c0_g1,0
Sym_161296_c0_g1,0
Sym_1612_c0_g1,1
Sym_161311_c0_g1,1
Sym_161368_c0_g1,0
Sym_16139_c0_g1,1
Sym_16143_c0_g1,1
Sym_161463_c0_g1,1
Sym_161481_c0_g1,0
Sym_161513_c0_g1,0
Sym_161619_c0_g1,0
Sym_16161_c0_g1,1
Sym_16163_c0_g1,0
Sym_161695_c0_g1,0
Sym_161731_c0_g1,1
Sym_161735_c0_g1,0
Sym_161794_c0_g1,0
Sym_161795_c0_g1,1
Sym_16180_c0_g1,0
Sym_16184_c0_g1,0
Sym_161850_c0_g1,1
Sym_16186_c0_g1,1
Sym_161870_c0_g1,1
Sym_161926_c0_g1,0
Sym_161977_c0_g1,0
Sym_161978_c0_g1,0
Sym_16201_c0_g1,0
Sym_16205_c0_g1,1
Sym_162110_c0_g1,0
Sym_16212_c0_g1,1
Sym_16214_c0_g1,0
Sym_162196_c0_g1,0
Sym_16221_c0_g1,1
Sym_162243_c0_g1,0
Sym_16227_c0_g1,1
Sym_16230_c0_g1,1
Sym_162343_c0_g1,1
Sym_162355_c0_g1,1
Sym_16240_c0_g1,1
Sym_16242_c0_g1,0
Sym_16244_c0_g1,0
Sym_162526_c0_g1,1
Sym_162534_c0_g1,0
Sym_162555_c0_g1,0
Sym_162557_c0_g1,1
Sym_16255_c0_g1,0
Sym_162597_c0_g1,0
Sym_162648_c0_g1,1
Sym_16265_c0_g1,1
Sym_16268_c0_g1,1
Sym_162709_c0_g1,0
Sym_16274_c0_g1,0
Sym_162784_c0_g1,1
Sym_16280_c0_g1,0
Sym_16281_c0_g1,1
Sym_16282_c0_g1,0
Sym_162856_c0_g1,0
Sym_16287_c0_g1,0
Sym_16291_c0_g1,0
Sym_16294_c0_g1,1
Sym_16295_c0_g1,0
Sym_162977_c0_g1,0
Sym_16297_c0_g1,0
Sym_163003_c0_g1,1
Sym_163020_c0_g1,0
Sym_163030_c0_g1,0
Sym_163037_c0_g1,0
Sym_16304_c0_g1,0
Sym_163169_c0_g1,0
Sym_163176_c0_g1,0
Sym_163179_c0_g1,0
Sym_163207_c0_g1,0
Sym_16321_c0_g1,0
Sym_163250_c0_g1,0
Sym_16326_c0_g1,0
Sym_16327_c0_g1,1
Sym_163293_c0_g1,1
Sym_16333_c0_g1,1
Sym_163348_c0_g1,0
Sym_16339_c0_g1,0
Sym_1633_c0_g1,0
Sym_16342_c0_g1,1
Sym_163489_c0_g1,0
Sym_16351_c0_g1,0
Sym_16354_c0_g1,1
Sym_16359_c0_g1,1
Sym_163612_c0_g1,1
Sym_16362_c0_g1,1
Sym_16363_c0_g1,0
Sym_16365_c0_g1,1
Sym_163676_c0_g1,0
Sym_16370_c0_g1,1
Sym_163783_c0_g1,0
Sym_16379_c0_g1,0
Sym_1637_c0_g1,0
Sym_16381_c0_g1,1
Sym_163833_c0_g1,1
Sym_163836_c0_g1,0
Sym_163841_c0_g1,1
Sym_163866_c0_g1,0
Sym_16387_c0_g1,0
Sym_16395_c0_g1,0
Sym_164085_c0_g1,1
Sym_16414_c0_g1,1
Sym_16427_c0_g1,0
Sym_164464_c0_g1,1
Sym_16446_c0_g1,0
Sym_16456_c0_g1,0
Sym_16458_c0_g1,1
Sym_16459_c0_g1,0
Sym_16462_c0_g1,0
Sym_16464_c0_g1,1
Sym_16488_c0_g1,1
Sym_164926_c0_g1,0
Sym_16492_c0_g1,0
Sym_16495_c0_g1,1
Sym_16498_c0_g1,1
Sym_16501_c0_g1,0
Sym_165104_c0_g1,0
Sym_16515_c0_g1,0
Sym_16533_c0_g1,0
Sym_16539_c0_g2,0
Sym_16546_c0_g1,1
Sym_16551_c0_g1,1
Sym_16559_c0_g1,1
Sym_16570_c0_g1,1
Sym_16576_c0_g1,0
Sym_165879_c0_g1,0
Sym_16587_c0_g1,0
Sym_16589_c0_g1,0
Sym_16603_c0_g1,1
Sym_16608_c0_g1,0
Sym_16609_c0_g1,1
Sym_16610_c0_g2,0
Sym_166166_c0_g1,0
Sym_16618_c0_g1,0
Sym_16631_c0_g1,1
Sym_166320_c0_g1,0
Sym_16632_c0_g1,0
Sym_16637_c0_g1,0
Sym_16639_c0_g1,0
Sym_1663_c0_g1,0
Sym_16640_c0_g1,1
Sym_166421_c0_g1,0
Sym_16645_c0_g1,1
Sym_16652_c0_g1,0
Sym_1665_c0_g1,1
Sym_16665_c0_g2,1
Sym_16668_c0_g1,1
Sym_16672_c0_g1,1
Sym_16675_c0_g1,1
Sym_16677_c0_g1,0
Sym_1667_c0_g1,0
Sym_16686_c0_g1,0
Sym_16691_c0_g1,0
Sym_16695_c0_g1,0
Sym_16701_c0_g1,1
Sym_16707_c0_g1,1
Sym_16708_c0_g1,1
Sym_16711_c0_g1,1
Sym_16713_c0_g1,0
Sym_16717_c0_g1,0
Sym_16718_c0_g1,1
Sym_16724_c0_g1,1
Sym_16726_c0_g1,1
Sym_16737_c0_g1,0
Sym_16740_c0_g2,1
Sym_16749_c0_g1,0
Sym_16751_c0_g1,0
Sym_16753_c0_g1,1
Sym_16756_c0_g1,1
Sym_16761_c0_g1,0
Sym_16762_c0_g1,0
Sym_16780_c0_g1,1
Sym_16784_c0_g1,0
Sym_16793_c0_g1,0
Sym_16796_c0_g1,0
Sym_16800_c0_g1,0
Sym_16809_c0_g1,1
Sym_16813_c0_g1,1
Sym_16818_c0_g1,0
Sym_16819_c0_g1,0
Sym_16820_c0_g1,0
Sym_16827_c0_g1,0
Sym_16845_c0_g1,1
Sym_16855_c0_g1,1
Sym_16869_c0_g1,0
Sym_16872_c0_g1,0
Sym_16882_c0_g1,0
Sym_16888_c0_g1,0
Sym_16899_c0_g1,0
Sym_16902_c0_g1,0
Sym_16908_c0_g1,0
Sym_16914_c0_g1,0
Sym_16919_c0_g1,0
Sym_1691_c0_g1,0
Sym_16925_c0_g1,0
Sym_16929_c0_g1,0
Sym_16934_c0_g1,1
Sym_16939_c0_g1,1
Sym_16948_c0_g1,0
Sym_16954_c0_g1,0
Sym_16957_c0_g1,0
Sym_16978_c0_g1,1
Sym_16987_c0_g1,0
Sym_16988_c0_g1,1
Sym_16992_c0_g1,0
Sym_16998_c0_g1,0
Sym_17000_c0_g1,0
Sym_17001_c0_g1,0
Sym_17002_c0_g1,0
Sym_17004_c0_g1,0
Sym_17005_c0_g1,0
Sym_17009_c0_g1,0
Sym_17010_c0_g1,0
Sym_17014_c0_g1,0
Sym_17015_c0_g1,1
Sym_17022_c0_g1,1
Sym_17024_c0_g2,1
Sym_17025_c0_g1,1
Sym_17027_c0_g1,1
Sym_17028_c0_g1,1
Sym_17033_c0_g1,0
Sym_17035_c0_g1,0
Sym_17037_c0_g1,0
Sym_17046_c0_g1,1
Sym_17047_c0_g1,1
Sym_17048_c0_g1,0
Sym_17052_c0_g1,0
Sym_17059_c0_g1,0
Sym_17064_c0_g1,0
Sym_17065_c0_g1,1
Sym_17070_c0_g1,0
Sym_17074_c0_g1,0
Sym_17075_c0_g1,0
Sym_17081_c0_g1,0
Sym_17087_c0_g1,1
Sym_17092_c0_g1,1
Sym_17093_c0_g1,0
Sym_17111_c0_g1,1
Sym_17134_c0_g1,0
Sym_17142_c0_g1,0
Sym_17143_c0_g1,1
Sym_17144_c0_g1,0
Sym_17149_c0_g1,0
Sym_17150_c0_g1,0
Sym_17152_c0_g1,0
Sym_17159_c0_g1,0
Sym_17161_c0_g1,1
Sym_17170_c0_g1,1
Sym_17171_c0_g1,0
Sym_171755_c0_g1,1
Sym_171762_c0_g1,1
Sym_171766_c0_g1,0
Sym_171787_c0_g1,0
Sym_171803_c0_g1,1
Sym_171805_c0_g1,0
Sym_171811_c0_g1,0
Sym_171813_c0_g1,0
Sym_171816_c0_g1,0
Sym_171821_c0_g1,0
Sym_171833_c0_g1,0
Sym_171837_c0_g1,1
Sym_171839_c0_g1,0
Sym_171849_c0_g1,0
Sym_171869_c0_g1,1
Sym_171873_c0_g1,0
Sym_171876_c0_g1,0
Sym_171882_c0_g1,0
Sym_171885_c0_g1,0
Sym_17188_c0_g1,0
Sym_1718_c0_g1,1
Sym_171906_c0_g1,0
Sym_171915_c0_g1,1
Sym_171930_c0_g1,1
Sym_171965_c0_g1,0
Sym_171969_c0_g1,0
Sym_171990_c0_g1,0
Sym_17199_c0_g1,0
Sym_172000_c0_g1,0
Sym_172014_c0_g1,1
Sym_172017_c0_g1,1
Sym_172022_c0_g1,0
Sym_17204_c0_g1,0
Sym_172070_c0_g1,0
Sym_172079_c0_g1,0
Sym_172081_c0_g1,1
Sym_172105_c0_g1,0
Sym_172112_c0_g1,0
Sym_172117_c0_g1,1
Sym_172119_c0_g1,1
Sym_172122_c0_g1,0
Sym_172125_c0_g1,0
Sym_172127_c0_g1,0
Sym_172129_c0_g1,0
Sym_172130_c0_g1,0
Sym_172134_c0_g1,0
Sym_172140_c0_g1,0
Sym_172141_c0_g1,0
Sym_172161_c0_g1,0
Sym_172174_c0_g1,0
Sym_172175_c0_g1,0
Sym_17218_c0_g1,1
Sym_172193_c0_g1,0
Sym_17219_c0_g1,0
Sym_172208_c0_g1,1
Sym_172211_c0_g1,0
Sym_172215_c0_g1,0
Sym_172224_c0_g1,1
Sym_172238_c0_g1,0
Sym_172248_c0_g1,0
Sym_172250_c0_g1,0
Sym_172257_c0_g1,1
Sym_172273_c0_g1,0
Sym_172278_c0_g1,0
Sym_172281_c0_g1,0
Sym_172288_c0_g1,1
Sym_172289_c0_g1,1
Sym_172300_c0_g1,0
Sym_172301_c0_g1,1
Sym_172321_c0_g1,0
Sym_172345_c0_g1,0
Sym_172354_c0_g1,0
Sym_172358_c0_g1,1
Sym_172363_c0_g1,1
Sym_172374_c0_g1,1
Sym_172375_c0_g1,1
Sym_17237_c0_g1,1
Sym_172384_c0_g1,0
Sym_172397_c0_g1,0
Sym_172398_c0_g1,0
Sym_172415_c0_g1,0
Sym_172424_c0_g1,0
Sym_172426_c0_g1,0
Sym_172436_c0_g1,0
Sym_172438_c0_g1,1
Sym_172451_c0_g1,1
Sym_172453_c0_g1,0
Sym_172460_c0_g1,0
Sym_172469_c0_g1,0
Sym_172487_c0_g1,0
Sym_172493_c0_g1,0
Sym_172495_c0_g1,1
Sym_172496_c0_g1,0
Sym_172510_c0_g1,0
Sym_172521_c0_g1,0
Sym_172523_c0_g1,1
Sym_172555_c0_g1,0
Sym_17257_c0_g1,1
Sym_172582_c0_g1,1
Sym_172610_c0_g1,0
Sym_172616_c0_g1,0
Sym_17261_c0_g1,1
Sym_172626_c0_g1,0
Sym_172630_c0_g1,0
Sym_172639_c0_g1,0
Sym_172640_c0_g1,0
Sym_172681_c0_g1,0
Sym_172699_c0_g1,0
Sym_172709_c0_g1,0
Sym_172722_c0_g1,0
Sym_172729_c0_g1,1
Sym_172737_c0_g1,1
Sym_172746_c0_g1,1
Sym_172749_c0_g1,1
Sym_172761_c0_g1,1
Sym_172768_c0_g1,0
Sym_172770_c0_g1,0
Sym_172775_c0_g1,0
Sym_17278_c0_g1,1
Sym_172803_c0_g1,0
Sym_172809_c0_g1,0
Sym_172814_c0_g1,0
Sym_172816_c0_g1,1
Sym_172823_c0_g1,0
Sym_172848_c0_g1,0
Sym_172850_c0_g1,0
Sym_172856_c0_g1,0
Sym_172864_c0_g1,0
Sym_17286_c0_g1,0
Sym_172870_c0_g1,0
Sym_172875_c0_g1,0
Sym_172876_c0_g1,0
Sym_172892_c0_g1,0
Sym_172907_c0_g1,1
Sym_172909_c0_g1,1
Sym_17290_c0_g1,0
Sym_172918_c0_g1,0
Sym_172922_c0_g1,0
Sym_172927_c0_g1,1
Sym_172938_c0_g1,0
Sym_172944_c0_g1,1
Sym_172945_c0_g1,0
Sym_172947_c0_g1,0
Sym_172951_c0_g1,0
Sym_172961_c0_g1,0
Sym_172972_c0_g1,0
Sym_1729_c0_g1,0
Sym_173015_c0_g1,0
Sym_173028_c0_g1,0
Sym_173044_c0_g1,0
Sym_173055_c0_g1,1
Sym_173073_c0_g1,0
Sym_173077_c0_g1,0
Sym_173102_c0_g1,0
Sym_173107_c0_g1,0
Sym_17311_c0_g1,0
Sym_173122_c0_g1,0
Sym_173126_c0_g1,0
Sym_173137_c0_g1,0
Sym_173142_c0_g1,0
Sym_173157_c0_g1,1
Sym_173164_c0_g1,1
Sym_173168_c0_g1,1
Sym_173172_c0_g1,0
Sym_173197_c0_g1,0
Sym_173199_c0_g1,0
Sym_173215_c0_g1,0
Sym_173219_c0_g1,1
Sym_17321_c0_g1,1
Sym_173231_c0_g1,1
Sym_173232_c0_g1,0
Sym_17323_c0_g1,0
Sym_173243_c0_g1,1
Sym_173245_c0_g1,1
Sym_173269_c0_g1,0
Sym_173276_c0_g1,0
Sym_17327_c0_g1,1
Sym_173291_c0_g1,0
Sym_17329_c0_g1,1
Sym_1732_c0_g1,0
Sym_173316_c0_g1,0
Sym_173336_c0_g1,1
Sym_173339_c0_g1,0
Sym_173341_c0_g1,1
Sym_173352_c0_g1,0
Sym_173361_c0_g1,1
Sym_173378_c0_g1,0
Sym_173424_c0_g1,0
Sym_173428_c0_g1,1
Sym_173429_c0_g1,0
Sym_173466_c0_g1,0
Sym_173467_c0_g1,0
Sym_17346_c0_g1,0
Sym_173482_c0_g1,0
Sym_173484_c0_g1,1
Sym_173497_c0_g1,0
Sym_173515_c0_g1,0
Sym_173538_c0_g1,0
Sym_173539_c0_g1,1
Sym_173557_c0_g1,0
Sym_173562_c0_g1,0
Sym_173566_c0_g1,1
Sym_173572_c0_g1,1
Sym_173574_c0_g1,0
Sym_173581_c0_g1,0
Sym_173596_c0_g1,0
Sym_173597_c0_g1,0
Sym_173607_c0_g1,0
Sym_173611_c0_g1,1
Sym_173616_c0_g1,0
Sym_173621_c0_g1,0
Sym_173622_c0_g1,0
Sym_173651_c0_g1,1
Sym_173664_c0_g1,0
